timestamp,summary,icon,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,pressure,windSpeed,windBearing,cloudCover,uvIndex,ozone
1515315600,Mostly Cloudy,partly-cloudy-day,0,0,42.51,35.26,39.41,0.89,1017.51,14.28,52,0.62,5.79,
1515319200,Overcast,cloudy,0,0,42.85,35.28,39.37,0.87,1018.27,15.71,55,1,6.28,
1515322800,Overcast,cloudy,0,0,42.91,35.14,39.11,0.86,1018.23,16.55,52,1,6.69,
1515326400,Overcast,cloudy,0,0,43,35.55,38.7,0.85,1017.94,15.43,53,1,6.95,
1515330000,Overcast,cloudy,0,0,43.21,36.1,39.2,0.86,1017.76,14.45,50,1,7.15,
1515333600,Overcast,cloudy,0,0,43.02,36,39,0.86,1017.69,14.01,51,1,7.28,
1515337200,Overcast,cloudy,0,0,42.84,35.97,38.17,0.83,1018.14,13.37,54,1,7.24,
1515340800,Overcast,cloudy,0,0,42.67,35.92,37.97,0.83,1018.65,12.83,57,1,7.28,
1515344400,Overcast,cloudy,0,0,41.83,35.03,37.83,0.86,1018.95,12.34,53,1,7.28,
1515348000,Overcast,cloudy,0,0,41.83,35.16,37.74,0.85,1019.29,11.94,56,1,7.25,
1515351600,Overcast,cloudy,0,0,41.72,35.19,37.15,0.84,1019.61,11.51,59,1,7.24,
1515355200,Overcast,cloudy,0,0,41.55,35.13,37.12,0.84,1020.06,11.08,56,1,7.24,
1515358800,Overcast,cloudy,0,0,41.46,35.21,36.66,0.83,1020.22,10.62,59,1,7.28,
1515362400,Overcast,cloudy,0,0,41.46,35.19,36.46,0.82,1020.27,10.66,59,1,7.31,
1515366000,Overcast,cloudy,0,0,41.38,35.02,36.52,0.83,1020.09,10.84,50,1,7.33,
1515369600,Overcast,cloudy,0,0,41.2,34.96,36.25,0.82,1019.76,10.4,53,1,7.3,
1515373200,Overcast,cloudy,0,0,41.11,34.85,36.26,0.83,1019.48,10.39,48,1,7.26,
1515376800,Overcast,cloudy,0,0,41.17,35.19,36.58,0.84,1019.56,9.78,50,1,7.28,
1515380400,Overcast,cloudy,0,0,41.25,35.48,36.66,0.84,1019.5,9.34,48,1,7.12,
1515384000,Overcast,cloudy,0,0,41.04,35.09,37.48,0.87,1019.32,9.63,58,0.97,7.04,
1515387600,Overcast,cloudy,0,0,41.08,35.05,37.62,0.87,1019.1,9.83,60,0.99,7.12,
1515391200,Overcast,cloudy,0,0,41.16,35.48,37.61,0.87,1019,9.1,62,0.99,6.91,
1515394800,Overcast,cloudy,0,0,40.88,35.22,37.4,0.87,1019.04,8.89,63,0.94,6.67,
1515398400,Overcast,cloudy,0,0,41.49,36.24,37.6,0.86,1019.12,8.32,62,0.99,6.24,
1515402000,Overcast,cloudy,0,0,41.99,36.31,37.82,0.85,1019.12,9.51,66,0.95,6.23,
1515405600,Mostly Cloudy,partly-cloudy-day,0,0,43.15,37.37,38.21,0.83,1019.09,10.46,72,0.92,6.43,
1515409200,Overcast,cloudy,0,0,44.01,37.92,38.58,0.81,1018.65,11.89,78,0.96,6.46,
1515412800,Mostly Cloudy,partly-cloudy-day,0,0,44.74,39.05,38.9,0.8,1017.82,11.27,77,0.91,6.64,
1515416400,Mostly Cloudy,partly-cloudy-day,0,0,44.54,39.48,38.94,0.81,1017.19,9.48,72,0.85,6.94,
1515420000,Mostly Cloudy,partly-cloudy-day,0,0,44.8,39.3,39.02,0.8,1016.42,10.77,65,0.78,7.18,
1515423600,Mostly Cloudy,partly-cloudy-day,0,0,44.36,39.39,38.55,0.8,1016.49,9.13,66,0.9,6.83,
1515427200,Mostly Cloudy,partly-cloudy-night,0,0,42.19,37.24,38.72,0.87,1016.35,8.03,62,0.83,6.88,
1515430800,Partly Cloudy,partly-cloudy-night,0,0,40.68,35.78,37.22,0.87,1015.94,7.32,59,0.49,7.31,
1515434400,Partly Cloudy,partly-cloudy-night,0,0,39.05,34.41,36.54,0.91,1016.06,6.32,54,0.52,6.59,
1515438000,Partly Cloudy,partly-cloudy-night,0,0,39.62,35.33,36.62,0.89,1016.11,5.96,57,0.53,5.59,
1515441600,Partly Cloudy,partly-cloudy-night,0,0,38.75,34.65,36.54,0.92,1015.59,5.47,51,0.32,5.44,
1515445200,Partly Cloudy,partly-cloudy-night,0,0,38.94,34.49,36.44,0.91,1014.96,6.01,52,0.54,5.71,
1515448800,Partly Cloudy,partly-cloudy-night,0,0,38.65,34.7,36.07,0.9,1014.25,5.25,53,0.3,5.47,
1515452400,Mostly Cloudy,partly-cloudy-night,0,0,38.27,35.37,35.85,0.91,1013.63,3.95,58,0.64,5.08,
1515456000,Clear,clear-night,0,0,36.99,34.43,35.17,0.93,1012.99,3.45,55,0.23,4.26,
1515459600,Clear,clear-night,0,0,36.87,34.69,35.62,0.95,1012.55,3.1,54,0.15,3.96,
1515463200,Partly Cloudy,partly-cloudy-night,0,0,36.04,32.63,35.09,0.96,1012.54,4.11,81,0.32,3.84,
1515466800,Partly Cloudy,partly-cloudy-night,0,0,36.64,32.74,34.91,0.93,1012.15,4.75,88,0.29,3.69,
1515470400,Partly Cloudy,partly-cloudy-night,0,0,36.18,31.66,35.41,0.97,1011.64,5.4,109,0.28,4.04,
1515474000,Partly Cloudy,partly-cloudy-night,0,0,36.69,32.89,35.18,0.94,1011.17,4.64,119,0.3,4.01,
1515477600,Mostly Cloudy,partly-cloudy-night,0,0,37.19,37.19,35.94,0.95,1010.51,2.67,99,0.62,4.06,
1515481200,Partly Cloudy,partly-cloudy-night,0,0,37.58,33.76,36.37,0.95,1010.07,4.85,118,0.32,3.67,
1515484800,Partly Cloudy,partly-cloudy-day,0,0,39.19,34.64,37.67,0.94,1010.09,6.22,140,0.51,3.67,
1515488400,Mostly Cloudy,partly-cloudy-day,0,0,41.19,36.75,38.97,0.92,1010.22,6.69,144,0.75,4.43,
1515492000,Mostly Cloudy,partly-cloudy-day,0,0,43.94,40.21,40.71,0.88,1010.49,6.4,138,0.84,5.2,
1515495600,Mostly Cloudy,partly-cloudy-day,0,0,44.62,39.01,41.42,0.88,1010.23,10.95,187,0.92,5.69,
1515499200,Mostly Cloudy,partly-cloudy-day,0,0,45.9,41.8,41.59,0.85,1009.85,7.95,186,0.93,6.17,
1515502800,Mostly Cloudy,partly-cloudy-day,0,0,46.64,42.86,42.55,0.86,1009.48,7.59,180,0.85,5.79,
1515506400,Mostly Cloudy,partly-cloudy-day,0,0,47.05,43.06,43.16,0.86,1009.04,8.26,172,0.81,5.91,
1515510000,Overcast,cloudy,0,0,46.62,42.14,43.11,0.88,1009.13,9.2,177,0.95,6.19,
1515513600,Overcast,cloudy,0,0,46.26,42.09,42.45,0.86,1009.34,8.28,188,0.97,6.42,
1515517200,Overcast,cloudy,0.0005,0.05,rain,45.3,41.34,42.64,0.9,1009.55,7.37,179,0.97,6.34,
1515520800,Overcast,cloudy,0,0,45.48,40.66,42.88,0.91,1009.65,9.42,182,0.97,6.4,
1515524400,Overcast,cloudy,0.0009,0.09,rain,45.43,40.97,42.94,0.91,1009.69,8.52,173,0.97,6.8,
1515528000,Overcast,cloudy,0.002,0.15,rain,45.36,40.27,43.13,0.92,1009.83,10.03,182,0.98,6.28,
1515531600,Overcast,cloudy,0,0,45.31,40.47,43.13,0.92,1009.79,9.38,182,0.98,6.25,
1515535200,Mostly Cloudy,partly-cloudy-night,0.0033,0.16,rain,45.38,40.3,43.12,0.92,1009.75,10.02,179,0.92,6.15,
1515538800,Mostly Cloudy,partly-cloudy-night,0.0059,0.27,rain,45.38,40.44,43.04,0.91,1009.73,9.64,183,0.92,6.45,
1515542400,Overcast,cloudy,0,0,44.87,40.3,42.7,0.92,1009.66,8.49,182,0.98,6.43,
1515546000,Overcast,cloudy,0.0153,0.7,rain,44.45,39.84,42.49,0.93,1009.43,8.36,171,0.94,6.97,
1515549600,Overcast,cloudy,0.0012,0.12,rain,44.05,39.37,41.86,0.92,1009.29,8.33,171,0.98,8.11,
1515553200,Overcast,cloudy,0.0014,0.05,rain,43.17,38.38,40.7,0.91,1009.05,8.13,176,0.95,8,
1515556800,Overcast,cloudy,0.0015,0.15,rain,43.41,38.2,39.75,0.87,1008.98,9.19,176,0.98,8.92,
1515560400,Overcast,cloudy,0.0045,0.21,rain,42.83,37.43,39.65,0.88,1008.85,9.33,169,0.96,7.66,
1515564000,Overcast,cloudy,0,0,43.55,38.08,39.9,0.87,1008.95,9.91,173,0.97,6.84,
1515567600,Overcast,cloudy,0.0059,0.32,rain,42.96,37.83,39.73,0.88,1009.08,8.77,181,0.98,7.15,
1515571200,Overcast,cloudy,0.0045,0.28,rain,43.59,38.7,40.54,0.89,1009.19,8.55,180,0.97,6.48,
1515574800,Overcast,cloudy,0,0,43.73,38.94,41.16,0.91,1009.53,8.4,183,0.99,6.04,
1515578400,Overcast,cloudy,0.0014,0.07,rain,44.17,39.52,41.59,0.91,1009.69,8.32,190,0.99,6.48,
1515582000,Overcast,cloudy,0.0016,0.16,rain,44.47,39.87,42.46,0.93,1009.55,8.36,195,0.99,6.56,
1515585600,Overcast,cloudy,0,0,45.07,40.98,42.92,0.92,1009,7.52,196,0.99,5.91,
1515589200,Overcast,cloudy,0,0,45.58,41.99,42.97,0.91,1008.51,6.75,203,0.99,7.33,
1515592800,Overcast,cloudy,0,0,45.77,42.23,42.89,0.9,1008.48,6.74,198,0.99,7.59,
1515596400,Overcast,cloudy,0.0005,0.05,rain,45.7,42.95,42.72,0.89,1008.73,5.32,186,0.99,7.16,
1515600000,Overcast,cloudy,0.0005,0.05,rain,45.42,42.75,42.91,0.91,1009.02,5.14,178,0.98,7.2,
1515603600,Overcast,cloudy,0.0016,0.05,rain,44.53,41.54,42.77,0.93,1009.45,5.39,164,0.98,6.45,
1515607200,Mostly Cloudy,partly-cloudy-night,0,0,44.46,41.94,42.98,0.95,1009.66,4.68,158,0.93,5.39,
1515610800,Overcast,cloudy,0.0075,0.28,rain,44.47,42.12,43.13,0.95,1009.83,4.46,159,1,5.61,
1515614400,Overcast,cloudy,0.0118,0.1,rain,44.18,42.32,42.79,0.95,1009.93,3.81,164,0.95,5.32,
1515618000,Overcast,cloudy,0,0,43.98,43.98,42.82,0.96,1010.08,2.81,161,0.97,4.32,
1515621600,Overcast,cloudy,0.0174,0.51,rain,43.31,41.76,42.5,0.97,1010.15,3.34,146,0.98,3.26,
1515625200,Overcast,cloudy,0,0,43.37,42.1,42.52,0.97,1010.24,3.07,152,0.98,3.66,
1515628800,Overcast,cloudy,0,0,43,41.67,42.24,0.97,1010.32,3.08,143,0.98,3.13,
1515632400,Overcast,cloudy,0.0029,0.14,rain,43,43,41.54,0.95,1010.42,2.76,140,0.95,2.53,
1515636000,Overcast,cloudy,0.003,0.17,rain,41.52,39.59,40.86,0.97,1010.83,3.46,132,0.98,2.63,
1515639600,Mostly Cloudy,partly-cloudy-night,0,0,41.52,41.52,40.94,0.98,1011.18,2.66,132,0.85,3.48,
1515643200,Mostly Cloudy,partly-cloudy-night,0,0,41.5,41.5,41.1,0.98,1011.5,2.81,127,0.92,3.12,
1515646800,Mostly Cloudy,partly-cloudy-night,0,0,41.23,41.23,40.72,0.98,1011.96,2.94,104,0.88,2.88,
1515650400,Mostly Cloudy,partly-cloudy-night,0,0,41.3,41.3,40.32,0.96,1012.62,1.99,119,0.62,2.56,
1515654000,Mostly Cloudy,partly-cloudy-night,0.0005,0.05,rain,41.36,41.36,41,0.99,1013.42,1.28,148,0.88,2.36,
1515657600,Mostly Cloudy,partly-cloudy-day,0.0004,0.04,rain,41.58,41.58,41.03,0.98,1014.29,1.8,60,0.84,2.21,
1515661200,Mostly Cloudy,partly-cloudy-day,0,0,42.2,42.2,41.58,0.98,1015.21,1.23,19,0.92,2.94,
1515664800,Mostly Cloudy,partly-cloudy-day,0,0,42.88,42.88,42.08,0.97,1015.91,1.78,37,0.88,4.01,
1515668400,Overcast,cloudy,0.0005,0.05,rain,43.53,42.27,42.65,0.97,1016.49,3.08,27,0.98,4.16,
1515672000,Overcast,cloudy,0,0,44.09,44.09,42.71,0.95,1016.67,2.57,0,0.97,4.91,
1515675600,Overcast,cloudy,0,0,44.16,42.52,42.76,0.95,1016.91,3.55,345,0.97,5.51,
1515679200,Overcast,cloudy,0,0,44.13,41.76,42.63,0.94,1017.58,4.41,357,0.95,4.89,
1515682800,Overcast,cloudy,0,0,43.65,40.99,41.8,0.93,1018.41,4.68,344,0.97,5.36,
1515686400,Overcast,cloudy,0,0,43.07,40.7,41.52,0.94,1019.14,4.19,348,0.95,5.14,
1515690000,Mostly Cloudy,partly-cloudy-night,0.0015,0.07,rain,43,40.65,41.29,0.94,1019.74,4.15,350,0.86,4.53,
1515693600,Overcast,cloudy,0,0,42.77,41.36,41.71,0.96,1020.37,3.13,345,0.98,4.66,
1515697200,Overcast,cloudy,0,0,43.09,40.17,41.52,0.94,1021.04,4.9,340,0.98,3.76,
1515700800,Overcast,cloudy,0,0,42.37,39.58,41.33,0.96,1021.75,4.57,335,0.96,3.27,
1515704400,Mostly Cloudy,partly-cloudy-night,0,0,42.38,38.69,40.89,0.94,1022.19,5.83,354,0.87,2.97,
1515708000,Overcast,cloudy,0,0,42.08,38.67,40.7,0.95,1022.71,5.35,343,0.97,2.55,
1515711600,Partly Cloudy,partly-cloudy-night,0,0,41.94,39.68,40.73,0.95,1023.1,3.88,349,0.55,2.39,
1515715200,Overcast,cloudy,0,0,41.8,37.95,40.64,0.96,1023.43,5.94,341,0.97,2.18,
1515718800,Overcast,cloudy,0,0,41.43,37.94,40.6,0.97,1023.72,5.29,343,0.97,2.36,
1515722400,Overcast,cloudy,0,0,41.54,38.55,40.35,0.95,1024.26,4.66,351,0.95,2.53,
1515726000,Mostly Cloudy,partly-cloudy-night,0,0,41.5,38.34,40.5,0.96,1024.35,4.85,353,0.92,2.2,
1515729600,Overcast,cloudy,0,0,41.4,38.82,40.35,0.96,1024.54,4.13,350,0.97,2.24,
1515733200,Mostly Cloudy,partly-cloudy-night,0,0,41.3,38.55,40.17,0.96,1024.73,4.3,343,0.91,2.37,
1515736800,Overcast,cloudy,0,0,41.43,38.98,39.77,0.94,1025.12,3.99,332,0.97,2.05,
1515740400,Foggy,fog,0,0,40.87,37.53,39.85,0.96,1025.63,4.96,340,1,1.98,
1515744000,Foggy,fog,0.003,0.3,rain,41.39,39.08,40.35,0.96,1025.9,3.83,348,0.58,1.73,
1515747600,Foggy,fog,0,0,41.85,39.16,40.52,0.95,1026.3,4.34,347,0.6,1.75,
1515751200,Mostly Cloudy,partly-cloudy-day,0,0,42.44,39.86,40.97,0.94,1026.66,4.33,356,0.6,2.14,
1515754800,Mostly Cloudy,partly-cloudy-day,0,0,43.09,40.84,40.92,0.92,1026.55,4.05,5,0.64,2.54,
1515758400,Mostly Cloudy,partly-cloudy-day,0,0,43.86,42.19,41.14,0.9,1026.14,3.53,23,0.64,2.99,
1515762000,Mostly Cloudy,partly-cloudy-day,0,0,44.1,42.1,40.87,0.88,1025.63,3.95,31,0.63,3.27,
1515765600,Mostly Cloudy,partly-cloudy-day,0,0,44.31,43.13,40.84,0.88,1025.54,3.1,36,0.61,3.36,
1515769200,Mostly Cloudy,partly-cloudy-day,0,0,44.27,42.82,41.28,0.89,1025.65,3.37,22,0.61,3.55,
1515772800,Partly Cloudy,partly-cloudy-day,0,0,43.1,43.1,40.48,0.9,1025.67,1.88,34,0.46,3.27,
1515776400,Partly Cloudy,partly-cloudy-night,0,0,42.34,42.34,40.04,0.91,1025.83,1.17,4,0.46,2.9,
1515780000,Partly Cloudy,partly-cloudy-night,0,0,41.06,41.06,39.13,0.93,1025.84,1.85,6,0.53,2.45,
1515783600,Partly Cloudy,partly-cloudy-night,0,0,39.32,39.32,37.83,0.94,1026.09,1.62,13,0.47,2.26,
1515787200,Partly Cloudy,partly-cloudy-night,0,0,38.1,38.1,37.01,0.96,1026.22,1.16,47,0.47,2.15,
1515790800,Foggy,fog,0,0,38.24,38.24,37.35,0.97,1026.25,2.12,28,0.9,1.54,
1515794400,Foggy,fog,0,0,36.89,36.89,36,0.97,1026.08,1.96,47,0.61,1.01,
1515798000,Foggy,fog,0,0,36.33,36.33,35.89,0.98,1026.01,1.71,71,0.87,0.73,
1515801600,Foggy,fog,0,0,35.28,35.28,34.86,0.98,1025.49,1.27,87,0.44,0.61,
1515805200,Foggy,fog,0,0,35.15,35.15,34.16,0.96,1025.15,2.45,97,0.69,0.68,
1515808800,Foggy,fog,0,0,35.8,30.81,35.34,0.98,1024.97,5.92,107,0.7,0.84,
1515812400,Foggy,fog,0,0,35.68,30.2,35.31,0.99,1024.61,6.6,110,0.92,0.81,
1515816000,Foggy,fog,0,0,36.96,31.31,36.37,0.98,1024.12,7.27,118,0.97,1.46,
1515819600,Overcast,cloudy,0,0,37.43,31.77,36.75,0.97,1023.81,7.46,119,0.99,2.67,
1515823200,Overcast,cloudy,0,0,37.59,32.77,36.9,0.97,1023.62,6.17,116,0.97,3.07,
1515826800,Overcast,cloudy,0,0,37.39,31.95,36.22,0.95,1023.55,7.06,112,0.97,3.16,
1515830400,Mostly Cloudy,partly-cloudy-day,0,0,37.21,31.45,35.88,0.95,1023.42,7.54,109,0.78,3.55,
1515834000,Mostly Cloudy,partly-cloudy-day,0,0,38.24,32.56,36.05,0.92,1023.57,7.8,103,0.83,3.93,
1515837600,Mostly Cloudy,partly-cloudy-day,0,0,39.25,32.41,35.87,0.88,1023.57,10.7,104,0.83,5.54,
1515841200,Mostly Cloudy,partly-cloudy-day,0,0,40.3,32.92,35.81,0.84,1022.87,12.86,106,0.71,5.99,
1515844800,Overcast,cloudy,0,0,41.08,33.71,35.07,0.79,1021.93,13.43,104,0.96,6.06,
1515848400,Overcast,cloudy,0,0,41.65,34.6,35.23,0.78,1021.19,12.92,106,0.96,6.87,
1515852000,Mostly Cloudy,partly-cloudy-day,0,0,41.44,34.56,34.34,0.76,1020.46,12.27,104,0.89,7.07,
1515855600,Overcast,cloudy,0,0,40.78,34.46,34.21,0.77,1020.15,10.37,104,0.96,7.24,
1515859200,Mostly Cloudy,partly-cloudy-day,0,0,38.27,32.48,33.17,0.82,1019.89,7.99,95,0.9,7.38,
1515862800,Mostly Cloudy,partly-cloudy-night,0,0,37.36,31.44,32.45,0.82,1019.56,7.87,94,0.63,7.22,
1515866400,Mostly Cloudy,partly-cloudy-night,0,0,36.89,31.49,32.11,0.83,1019.54,6.84,93,0.67,7.12,
1515870000,Partly Cloudy,partly-cloudy-night,0,0,35.5,29.34,31.23,0.84,1019.37,7.59,89,0.43,6.81,
1515873600,Mostly Cloudy,partly-cloudy-night,0,0,35.95,30.27,31.43,0.83,1018.95,6.98,95,0.87,6.8,
1515877200,Mostly Cloudy,partly-cloudy-night,0,0,35.54,29.88,31.51,0.85,1018.63,6.82,96,0.7,6.45,
1515880800,Mostly Cloudy,partly-cloudy-night,0,0,35.26,29.23,31.86,0.87,1018.41,7.31,95,0.69,6.08,
1515884400,Mostly Cloudy,partly-cloudy-night,0,0,35.23,29.37,31.64,0.87,1018.3,7.03,96,0.66,5.8,
1515888000,Partly Cloudy,partly-cloudy-night,0,0,34.9,29.28,31.8,0.88,1018.01,6.57,96,0.31,5.5,
1515891600,Partly Cloudy,partly-cloudy-night,0,0,34.17,29.26,31.33,0.89,1017.72,5.44,93,0.28,4.76,
1515895200,Clear,clear-night,0,0,33.42,27.88,30.7,0.9,1017.66,6.05,104,0.22,4.53,
1515898800,Partly Cloudy,partly-cloudy-night,0,0,33.23,27.76,30.83,0.91,1017.65,5.92,105,0.26,4.49,
1515902400,Clear,clear-night,0,0,33.33,27.74,30.8,0.9,1017.6,6.09,102,0.14,4.46,
1515906000,Partly Cloudy,partly-cloudy-night,0,0,32.6,27.05,30.89,0.93,1017.52,5.86,107,0.31,4.1,
1515909600,Partly Cloudy,partly-cloudy-night,0,0,33.08,28.31,30.69,0.91,1017.64,5.03,111,0.35,4.14,
1515913200,Partly Cloudy,partly-cloudy-night,0,0,32.85,27.62,30.67,0.92,1017.83,5.52,110,0.31,3.88,
1515916800,Partly Cloudy,partly-cloudy-day,0,0,33.31,28.88,30.77,0.9,1018.32,4.71,112,0.28,3.68,
1515920400,Partly Cloudy,partly-cloudy-day,0,0,34.98,30.29,32.51,0.91,1018.82,5.34,115,0.37,4.13,
1515924000,Partly Cloudy,partly-cloudy-day,0,0,38.05,33.33,34.1,0.86,1018.99,6.16,128,0.38,4.82,
1515927600,Mostly Cloudy,partly-cloudy-day,0,0,41.1,36.1,35.33,0.8,1018.74,7.68,140,0.86,7.18,
1515931200,Mostly Cloudy,partly-cloudy-day,0,0,43.3,39.64,35.84,0.75,1018.45,6.09,143,0.81,7.69,
1515934800,Mostly Cloudy,partly-cloudy-day,0,0,44.09,41.02,36.61,0.75,1018.21,5.38,142,0.73,8.51,
1515938400,Mostly Cloudy,partly-cloudy-day,0,0,44.36,41.23,36.78,0.75,1018.04,5.55,140,0.65,8.47,
1515942000,Mostly Cloudy,partly-cloudy-day,0,0,44.11,42.03,36.92,0.76,1018.27,4.04,144,0.64,7.28,
1515945600,Mostly Cloudy,partly-cloudy-day,0,0,40.33,36.86,35.92,0.84,1018.61,4.99,124,0.75,7.06,
1515949200,Clear,clear-night,0,0,38.06,34.75,34.53,0.87,1019.08,4.34,130,0.18,5.75,
1515952800,Partly Cloudy,partly-cloudy-night,0,0,37.07,32.85,34.39,0.9,1019.25,5.22,131,0.34,5.35,
1515956400,Partly Cloudy,partly-cloudy-night,0,0,36.3,31.79,34.06,0.91,1019.47,5.41,131,0.42,5.07,
1515960000,Partly Cloudy,partly-cloudy-night,0,0,36.22,31.26,34.07,0.92,1019.43,6,135,0.32,4.68,
1515963600,Partly Cloudy,partly-cloudy-night,0,0,36.57,32.97,34.19,0.91,1019.52,4.4,147,0.33,4.3,
1515967200,Partly Cloudy,partly-cloudy-night,0,0,36.38,32.65,34.16,0.92,1019.6,4.5,152,0.4,4.26,
1515970800,Partly Cloudy,partly-cloudy-night,0,0,36.42,32.61,34.53,0.93,1019.52,4.6,162,0.53,3.71,
1515974400,Partly Cloudy,partly-cloudy-night,0,0,35.92,32.34,34.36,0.94,1019.32,4.27,160,0.48,3.74,
1515978000,Partly Cloudy,partly-cloudy-night,0,0,35.84,31.81,34.53,0.95,1018.64,4.74,181,0.42,3.81,
1515981600,Partly Cloudy,partly-cloudy-night,0.0007,0.07,rain,37.05,32.97,35.84,0.95,1018.24,5.05,196,0.38,4.69,
1515985200,Partly Cloudy,partly-cloudy-night,0,0,37.16,32.7,35.97,0.95,1017.68,5.57,195,0.54,3.93,
1515988800,Mostly Cloudy,partly-cloudy-night,0,0,37.19,32.84,36.27,0.96,1017,5.41,196,0.64,3.99,
1515992400,Overcast,cloudy,0,0,38.25,33.53,37.06,0.95,1016.57,6.21,191,0.99,4.73,
1515996000,Overcast,cloudy,0,0,39.13,33.54,37.62,0.94,1016.13,7.98,192,0.97,5.51,
1515999600,Overcast,cloudy,0,0,39.46,33.15,38.17,0.95,1015.32,9.61,186,0.99,5.53,
1516003200,Overcast,cloudy,0,0,41.43,34.56,38.81,0.9,1014.37,12.24,197,0.99,6.96,
1516006800,Overcast,cloudy,0.0005,0.05,rain,42.34,35.21,38.59,0.86,1013.65,13.76,200,0.98,7.21,
1516010400,Overcast,cloudy,0.0014,0.07,rain,43.42,35.78,38.83,0.84,1012.77,16.64,203,0.98,7.14,
1516014000,Overcast,cloudy,0.0071,0.32,rain,43.69,35.82,38.84,0.83,1011.46,17.87,200,0.99,7.61,
1516017600,Overcast,cloudy,0,0,44.18,36.24,39.23,0.83,1008.98,18.76,198,0.99,7.09,
1516021200,Breezy and Overcast,wind,0.0118,0.37,rain,44.07,35.33,39.4,0.84,1006.88,22.31,202,0.97,6.71,
1516024800,Light Rain and Breezy,rain,0.0284,0.75,rain,43.74,34.94,40.24,0.87,1004.79,22.13,201,0.99,5.73,
1516028400,Breezy and Overcast,wind,0.0048,0.05,rain,43.24,34.05,40.93,0.91,1003.07,23.26,202,0.98,3.98,
1516032000,Rain and Breezy,rain,0.0893,1,rain,43.87,34.99,41.37,0.91,1001.6,22.75,208,0.98,4.38,
1516035600,Light Rain and Breezy,rain,0.0479,1,rain,44.34,35.82,42.49,0.93,1000.66,21.68,208,0.97,5.67,
1516039200,Breezy and Overcast,wind,0,0,45.48,37.66,43.26,0.92,1000.04,20.02,215,0.97,5.81,
1516042800,Breezy and Overcast,wind,0.0223,0.81,rain,46.61,39.46,44.28,0.92,999.81,18.53,227,0.99,6.11,
1516046400,Breezy and Overcast,wind,0.0084,0.35,rain,47.39,40.42,44.18,0.89,999.97,18.8,243,0.97,7.43,
1516050000,Overcast,cloudy,0.0095,0.1,rain,46.48,39.97,42.85,0.87,1000.3,15.64,254,0.95,7.65,
1516053600,Mostly Cloudy,partly-cloudy-night,0.0194,0.53,rain,46.69,40.38,42.06,0.84,1000.69,15.07,246,0.78,7.65,
1516057200,Mostly Cloudy,partly-cloudy-night,0.0009,0.05,rain,46.6,40.15,42.09,0.84,1001.02,15.53,241,0.9,7.65,
1516060800,Overcast,cloudy,0,0,45.67,39.43,42.18,0.88,1001.15,13.82,243,0.98,7.17,
1516064400,Mostly Cloudy,partly-cloudy-night,0.0133,0.42,rain,45.44,39,42.17,0.88,1000.35,14.32,238,0.87,7.22,
1516068000,Overcast,cloudy,0.0082,0.36,rain,45.33,38.79,42.87,0.91,999.93,14.53,240,0.94,6.85,
1516071600,Breezy and Overcast,wind,0.0021,0.05,rain,45.63,38.53,43.08,0.91,999.42,17.04,244,0.98,7.39,
1516075200,Breezy and Overcast,wind,0.0157,0.56,rain,45.86,38.74,42.35,0.87,999.1,17.4,247,0.94,7.59,
1516078800,Breezy and Overcast,wind,0.0051,0.26,rain,45.15,37.83,41.57,0.87,998.89,17.36,245,0.94,7.48,
1516082400,Breezy and Mostly Cloudy,wind,0,0,45.05,37.78,41.52,0.87,998.76,17.06,250,0.85,7.15,
1516086000,Light Rain,rain,0.0323,0.83,rain,44.93,37.84,41.72,0.88,999.13,16.17,251,0.97,7.16,
1516089600,Mostly Cloudy,partly-cloudy-day,0.0172,0.44,rain,44.52,37.25,41.13,0.88,999.58,16.4,254,0.92,7.06,
1516093200,Mostly Cloudy,partly-cloudy-day,0.0041,0.05,rain,44.94,37.96,40.22,0.83,1000.49,15.77,261,0.9,7.61,
1516096800,Overcast,cloudy,0.0081,0.21,rain,45.58,38.66,39.09,0.78,1000.91,16.21,262,0.94,7.49,
1516100400,Mostly Cloudy,partly-cloudy-day,0.0093,0.28,rain,45.74,38.45,39.62,0.79,1001.49,17.96,262,0.88,7.46,
1516104000,Breezy and Mostly Cloudy,wind,0,0,46.36,38.67,38.07,0.73,1001.42,20.73,263,0.79,7.24,
1516107600,Mostly Cloudy,partly-cloudy-day,0.0044,0.15,rain,46.18,39.36,38.3,0.74,1001,16.54,260,0.8,7.65,
1516111200,Mostly Cloudy,partly-cloudy-day,0.0106,0.56,rain,44.45,37.37,38.62,0.8,1000.91,15.62,252,0.93,7.35,
1516114800,Mostly Cloudy,partly-cloudy-day,0,0,44.22,37.59,39.17,0.82,1000.87,13.78,258,0.91,7.43,
1516118400,Mostly Cloudy,partly-cloudy-day,0.0163,0.36,rain,43.47,36.41,38.1,0.81,1001.07,14.54,260,0.88,7.65,
1516122000,Overcast,cloudy,0.0052,0.28,rain,41.84,34.83,37.34,0.84,1001.07,12.96,262,0.96,6.95,
1516125600,Mostly Cloudy,partly-cloudy-night,0,0,41.15,34.27,36.58,0.84,1000.81,12.04,247,0.93,7.41,
1516129200,Overcast,cloudy,0.0088,0.13,rain,41.25,33.9,36.8,0.84,1000.63,13.51,242,0.96,8.49,
